,PassengerNumber,Name,HomePlanet_0,HomePlanet_1,Destination_0,Destination_1,deck,numofcabin,side_0,side_1,Age,CryoSleep,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported
334,376,3102,1,0,0,1,6,54,1,0,22,False,False,116,0,786,6,0,True
335,377,8264,0,1,1,1,2,15,1,0,63,False,False,0,1068,0,176,8188,False
336,378,1298,0,1,1,1,1,11,1,0,18,False,False,17,215,4,5132,697,False
337,378,5301,0,1,1,1,1,11,1,0,21,True,False,0,0,0,0,0,True
338,378,5870,0,1,0,1,1,11,1,0,79,False,False,5649,235,7,2579,2175,False
339,378,5777,0,1,0,1,1,11,1,0,56,True,False,0,0,0,0,0,True
340,378,6311,0,1,0,1,1,11,1,0,13,True,False,0,0,0,0,0,True
341,378,7154,0,1,0,1,1,11,1,0,33,False,False,0,2491,6,1173,1059,False
342,378,23,0,1,0,1,1,11,1,0,32,True,False,0,0,0,0,0,True
343,379,1385,1,0,0,1,6,63,0,1,31,False,False,198,0,591,0,164,True
344,380,8462,0,1,1,1,1,116,0,1,26,True,False,0,0,0,0,0,True
345,381,5539,0,1,1,1,1,16,0,1,18,True,False,0,0,0,0,0,True
346,381,817,0,1,1,1,1,16,0,1,38,True,False,0,0,0,0,0,True
347,382,1201,1,0,0,1,6,64,0,1,23,False,False,348,0,0,4,368,False
348,383,6242,1,0,0,1,6,55,1,0,28,False,False,82,773,0,3693,140,False
349,383,2929,1,0,1,0,6,55,1,0,34,True,False,0,0,0,0,0,False
350,384,1845,1,0,1,1,6,56,1,0,0,False,False,0,0,0,0,0,True
351,384,2697,1,0,0,1,6,56,1,0,14,False,False,3,0,881,25,0,True
352,385,7471,1,0,0,1,6,65,0,1,23,False,False,13,747,0,0,128,False
353,387,8000,1,0,0,1,6,66,0,1,49,True,False,0,0,0,0,0,False
354,388,2973,1,0,0,1,6,57,1,0,14,True,False,0,0,0,0,0,False
355,389,2586,1,0,0,1,4,23,0,1,18,False,False,391,44,356,0,0,False
356,391,2052,0,1,1,0,2,9,0,1,27,False,True,69,5728,0,0,987,True
357,392,8127,1,0,0,1,4,24,0,1,48,False,False,0,111,0,1508,0,False
358,395,5524,0,1,1,1,1,17,0,1,31,False,True,0,11003,552,8157,5688,False
359,395,3647,0,1,1,1,1,17,0,1,61,False,False,1,608,0,3835,1,False
360,396,1383,1,0,0,1,6,59,1,0,18,True,False,0,0,0,0,0,True
361,397,3534,1,1,0,1,5,69,1,0,45,True,False,0,0,0,0,0,True
362,398,8088,1,1,0,1,3,13,1,0,22,False,False,28,420,36,6011,3,False
363,401,5150,1,1,0,1,3,14,1,0,30,False,True,1056,0,0,0,0,False
364,401,6127,1,1,0,1,3,14,1,0,30,False,False,1770,0,0,13,0,False
365,402,7582,0,1,1,1,3,15,1,0,32,True,True,0,0,0,0,0,True
366,403,6394,1,1,0,1,3,13,0,1,43,False,True,353,896,0,0,2,True
367,405,2206,1,0,1,1,5,89,0,1,17,False,False,177,447,0,310,7,False
368,407,2088,1,0,0,1,6,69,0,1,23,False,False,98,21,0,0,1699,False
369,407,5167,1,0,0,1,5,90,0,1,20,False,False,0,465,0,5,223,False
370,407,2224,1,0,0,1,6,69,0,1,39,True,False,0,0,0,0,0,False
371,408,2045,1,1,0,1,4,25,0,1,35,False,False,1134,113,52,0,0,False
372,409,5402,1,1,0,1,5,71,1,0,31,False,False,0,0,1116,2,0,False
373,410,7914,1,0,1,1,5,72,1,0,21,False,False,0,150,0,567,0,False
374,411,1070,1,0,0,1,5,91,0,1,16,False,False,691,0,101,140,0,False
375,412,977,0,1,0,1,2,11,0,1,60,False,False,0,7255,5952,1537,0,True
376,413,2674,1,0,0,1,5,92,0,1,18,False,False,0,157,0,352,60,False
377,415,4040,1,0,0,1,6,60,1,0,42,True,False,0,0,0,0,0,False
378,417,4923,0,1,1,1,1,18,0,1,68,True,False,0,0,0,0,0,True
379,417,5642,0,1,1,1,1,18,0,1,22,False,False,0,1170,0,5467,1241,False
380,417,2778,0,1,0,1,1,18,0,1,59,True,False,0,0,0,0,0,True
381,423,7413,0,1,0,1,1,19,0,1,47,False,False,8,3584,0,13,57,True
382,425,1217,1,1,0,1,5,96,0,1,37,False,False,1094,2,26,34,1,False
383,425,1961,1,1,0,1,5,96,0,1,3,True,False,0,0,0,0,0,True
384,425,6545,1,1,0,1,5,96,0,1,31,True,False,0,0,0,0,0,True
385,427,259,0,1,0,1,4,26,0,1,31,False,False,417,0,7185,562,792,True
386,428,1662,0,1,0,1,2,16,1,0,29,False,False,0,4118,0,715,3139,True
387,429,95,0,1,1,1,0,5,1,0,20,False,False,2,10116,0,2,225,True
388,429,7520,0,1,1,1,0,5,1,0,46,True,False,0,0,0,0,0,True
389,430,2650,1,0,0,1,5,75,1,0,29,False,False,0,1026,0,16,0,True
390,431,3132,1,1,0,1,5,97,0,1,43,True,False,0,0,0,0,0,True
391,432,1478,1,1,0,1,5,76,1,0,17,False,False,1483,10,0,0,0,False
392,433,3788,0,1,1,1,1,20,0,1,27,False,False,0,0,0,0,0,True
393,433,5858,0,1,0,1,1,20,0,1,47,False,False,4,891,0,2962,3656,False
394,434,6727,1,1,0,1,5,77,1,0,45,True,False,0,0,0,0,0,True
395,435,339,1,0,0,1,6,62,1,0,17,True,False,0,0,0,0,0,True
396,436,6848,1,0,1,1,6,63,1,0,10,False,False,0,0,0,0,0,True
397,436,4975,1,0,1,0,6,63,1,0,56,False,False,46,11,0,622,0,False
398,437,5200,1,0,0,1,5,78,1,0,39,False,False,382,0,22,467,0,False
399,437,2174,1,0,1,0,5,78,1,0,40,False,False,7,0,840,26,0,False
400,438,2486,0,1,0,1,1,13,1,0,40,True,False,0,0,0,0,0,True
401,439,4123,0,1,1,1,2,13,0,1,34,False,False,802,5637,45,1936,56,False
402,441,5068,1,0,1,1,5,79,1,0,32,False,False,0,0,0,722,0,False
403,442,2652,1,0,0,1,5,98,0,1,35,False,False,7,1043,0,0,0,False
404,444,1449,1,1,0,1,3,15,0,1,32,False,True,2484,429,102,0,0,False
405,444,1866,1,0,0,1,5,99,0,1,26,False,True,1869,0,136,0,0,False
406,445,5089,1,0,0,1,5,80,1,0,25,False,False,1352,0,0,24,799,False
407,445,6609,1,1,0,1,4,25,1,0,26,False,False,0,0,0,77,715,False
408,446,3631,0,1,1,1,1,21,0,1,22,True,False,0,0,0,0,0,True
409,447,3027,1,0,0,1,5,81,1,0,22,False,False,9,0,795,0,0,True
410,448,2607,1,0,0,1,4,27,0,1,24,False,False,757,0,0,32,0,False
411,448,5259,1,0,1,0,6,71,0,1,32,True,False,0,0,0,0,0,True
412,449,5884,1,0,0,1,6,64,1,0,11,True,False,0,0,0,0,0,True
413,452,7399,1,1,0,1,4,26,1,0,22,True,False,0,0,0,0,0,True
414,453,209,0,1,0,1,1,14,1,0,19,True,False,0,0,0,0,0,True
415,453,5618,0,1,1,1,6,900,0,1,34,True,False,0,0,0,0,0,True
416,453,8258,0,1,0,1,1,14,1,0,74,True,False,0,0,0,0,0,True
417,454,7439,0,1,1,1,1,15,1,0,28,True,True,5,4288,0,745,5,True
418,454,2893,0,1,0,1,1,15,1,0,42,True,False,0,0,0,0,0,True
419,454,3669,0,1,0,1,1,15,1,0,43,True,False,0,0,0,0,0,True
420,456,5142,1,0,0,1,5,83,1,0,55,False,False,210,185,188,59,73,False
421,457,4894,1,0,1,0,6,72,0,1,19,False,False,0,0,747,26,0,True
422,457,6849,1,0,0,1,6,72,0,1,6,True,False,0,0,0,0,0,False
423,457,4406,1,0,0,1,6,72,0,1,7,False,False,0,0,0,0,0,False
424,458,8413,0,1,1,1,3,16,1,0,28,True,False,0,0,0,0,0,True
425,459,3718,1,0,0,1,5,84,1,0,15,False,False,2156,0,0,59,2,False
426,460,7056,1,0,1,0,6,65,1,0,24,True,False,0,0,0,0,0,True
427,461,7035,1,0,1,0,4,27,1,0,31,False,False,0,869,0,0,0,True
428,461,8141,1,0,0,1,5,85,1,0,22,False,False,0,70,182,612,20,True
429,461,4869,1,0,1,1,6,66,1,0,1,False,False,0,0,0,0,0,True
430,462,6691,1,0,1,0,6,67,1,0,50,True,False,0,0,0,0,0,False
431,463,3518,1,1,0,1,5,100,0,1,34,False,False,865,0,257,91,35,False
432,463,3052,1,1,0,1,5,100,0,1,14,False,False,928,852,81,0,0,False
433,465,2148,1,0,0,1,4,28,0,1,19,False,False,4,10,0,1178,428,False
434,465,4789,1,0,0,1,4,28,0,1,32,False,False,0,654,22,146,4,True
435,466,860,1,0,0,1,5,101,0,1,36,False,False,0,0,863,1,1,False
436,468,3748,1,0,0,1,1,270,0,1,34,True,False,0,0,0,0,0,False
437,470,686,1,1,1,1,5,86,1,0,25,True,False,0,0,0,0,0,True
438,470,4531,1,0,0,1,5,86,1,0,36,True,False,0,0,0,0,0,True
439,471,810,0,1,0,1,1,22,0,1,16,False,False,0,45,2,5183,170,False
440,471,4120,0,1,1,1,1,22,0,1,30,False,False,0,7972,0,0,4,True
441,472,7280,1,0,1,0,5,87,1,0,37,False,False,0,10,544,9,299,False
442,474,5966,1,0,1,1,6,69,1,0,15,True,False,0,0,0,0,0,True
443,475,2091,1,0,0,1,4,29,0,1,36,False,False,0,0,38,9,943,False
444,476,1953,1,1,1,0,5,103,0,1,27,False,False,0,6,145,144,0,False
445,476,1257,1,1,0,1,5,103,0,1,27,True,False,0,0,0,0,0,True
446,476,983,1,1,0,1,5,103,0,1,12,True,False,0,0,0,0,0,True
447,477,1068,1,0,0,1,4,30,0,1,22,False,False,0,5,0,1619,0,False
448,480,1758,1,0,0,1,6,74,0,1,27,False,False,0,34,23,0,275,False
449,481,3288,1,0,0,1,6,70,1,0,13,True,False,0,0,0,0,0,True
450,482,624,1,0,0,1,4,28,1,0,27,False,False,0,118,0,5,665,False
451,482,4087,1,0,0,1,5,88,1,0,28,False,False,0,14,0,0,615,False
452,485,3158,0,1,1,1,1,17,1,0,21,False,False,0,33,0,3348,55,False
453,487,6801,0,1,0,1,2,19,1,0,39,False,False,172,1794,12,4303,246,False
454,488,1721,1,0,1,0,6,76,0,1,28,True,False,0,0,0,0,0,False
455,490,3701,1,0,0,1,6,71,1,0,14,True,False,0,0,0,0,0,True
456,498,974,0,1,1,1,5,317,0,1,27,True,False,0,0,0,0,0,True
457,498,4600,0,1,1,1,1,18,1,0,46,True,False,0,0,0,0,0,True
458,499,2519,1,1,1,1,5,89,1,0,27,True,False,0,0,0,0,0,True
459,499,8384,1,1,0,1,4,29,1,0,21,False,False,0,0,0,0,0,False
460,500,6101,1,1,1,1,3,19,0,1,21,False,False,513,0,1749,82,0,True
461,501,3641,0,1,0,1,4,32,0,1,42,False,False,0,929,967,0,481,False
462,502,6275,1,1,0,1,6,602,0,1,22,False,False,10,0,817,471,0,False
463,503,3193,1,1,0,1,5,90,1,0,10,False,False,0,0,0,0,0,True
464,503,7811,1,1,0,1,5,90,1,0,43,False,False,1821,0,47,29,0,False
465,503,6285,1,1,0,1,4,31,1,0,42,False,False,1246,35,16,0,0,False
466,504,7630,0,1,1,1,1,19,1,0,18,True,False,0,0,0,0,0,True
467,504,5644,0,1,1,1,1,19,1,0,54,True,False,0,0,0,0,0,True
468,504,7295,0,1,0,1,1,19,1,0,24,True,False,0,0,0,0,0,True
469,504,7525,0,1,0,1,1,19,1,0,64,False,False,0,1737,11,401,752,False
470,504,905,0,1,1,1,1,19,1,0,18,True,False,0,0,0,0,0,True
471,504,282,1,0,1,1,1,19,1,0,53,True,False,0,0,0,0,0,True
472,506,4545,1,1,0,1,5,91,1,0,23,True,False,0,0,0,0,0,True
473,507,4784,1,0,0,1,6,74,1,0,39,False,False,0,0,0,0,0,True
474,510,831,0,1,0,1,2,16,0,1,59,False,False,0,16521,0,323,0,True
475,512,6800,0,1,1,1,3,18,1,0,32,False,False,0,5755,0,59,122,True
476,512,587,0,1,0,1,3,18,1,0,55,True,False,0,0,0,0,0,True
477,513,6535,1,0,1,0,6,78,0,1,21,True,False,0,0,0,0,0,True
478,515,428,0,1,0,1,1,20,1,0,50,True,False,0,0,0,0,0,True
479,516,8034,0,1,1,1,0,6,1,0,55,False,False,113,2492,41,0,2376,False
480,517,4184,1,0,0,1,5,109,0,1,24,False,False,1445,0,1,2,73,False
481,518,7182,0,1,0,1,5,92,1,0,35,True,False,0,0,0,0,0,True
482,519,6758,1,0,0,1,6,77,1,0,36,True,False,0,0,0,0,0,True
483,520,1020,1,0,0,1,6,78,1,0,55,False,False,62,130,0,0,72,False
484,521,3871,1,0,0,1,4,32,1,0,23,False,False,39,263,0,0,70,True
485,522,3391,1,0,0,1,4,33,0,1,42,False,False,0,0,750,0,156,False
486,523,3805,1,0,0,1,4,33,1,0,35,False,False,553,213,1733,0,6,True
487,525,8233,1,0,0,1,6,37,0,1,47,True,False,0,0,0,0,0,True
488,527,7386,1,1,1,1,5,93,1,0,29,False,False,1172,11,3,0,4,False
489,527,5037,1,1,0,1,5,93,1,0,34,True,False,0,0,0,0,0,True
490,528,138,0,1,0,1,2,17,0,1,46,False,False,0,1119,0,3427,6595,False
491,529,2803,1,0,1,0,6,81,0,1,26,True,False,0,0,0,0,0,False
492,531,2890,1,0,1,1,6,82,0,1,1,True,False,0,0,0,0,0,False
493,531,2100,1,0,1,1,6,82,0,1,35,True,False,0,0,0,0,0,True
494,533,7809,1,1,0,1,3,21,0,1,33,False,False,20,0,384,557,0,False
495,534,788,0,1,0,1,1,23,0,1,34,False,False,98,715,29,5732,1902,False
496,534,8184,0,1,0,1,1,23,0,1,49,False,False,3573,1308,316,641,25,False
497,537,4787,1,0,0,1,6,83,0,1,22,False,False,0,5,0,320,352,False
498,538,8096,1,0,0,1,5,110,0,1,28,False,False,0,1073,0,0,5,True
499,539,7489,0,1,0,1,2,18,0,1,47,True,False,0,0,0,0,0,True
500,539,36,0,1,1,1,2,18,0,1,36,True,False,0,0,0,0,0,True
501,539,194,1,0,1,1,2,18,0,1,30,True,False,0,0,0,0,0,True
502,539,1132,0,1,0,1,2,18,0,1,49,True,False,0,0,0,0,0,True
503,539,5295,0,1,0,1,2,18,0,1,38,False,False,0,1793,479,9,4987,False
504,540,4249,1,1,0,1,5,95,1,0,31,True,False,0,0,0,0,0,True
505,540,6498,1,0,0,1,5,95,1,0,17,False,False,1471,0,0,45,16,False
506,542,4808,1,0,0,1,6,84,0,1,26,False,False,9,0,0,0,878,False
507,545,4625,1,0,0,1,5,111,0,1,23,False,False,59,0,0,681,0,False
508,546,7058,1,0,1,1,5,96,1,0,24,False,False,930,691,838,0,0,False
509,547,7851,1,0,0,1,5,97,1,0,23,False,False,0,15,831,16,3,False
510,548,4586,1,0,0,1,4,36,1,0,24,False,False,0,86,704,0,1,True
511,549,8133,1,1,1,0,3,19,1,0,32,False,False,666,0,0,252,1,True
512,549,3584,1,1,0,1,5,98,1,0,43,True,False,0,0,0,0,0,True
513,550,5243,1,0,0,1,5,99,1,0,23,False,False,13,12,0,762,0,True
514,551,7278,1,0,0,1,6,80,1,0,42,False,False,126,0,266,445,12,False
515,552,5600,0,1,1,1,2,21,1,0,29,True,False,0,0,0,0,0,True
516,553,7803,0,1,0,1,2,19,0,1,40,True,False,0,0,0,0,0,True
517,553,3401,0,1,0,1,2,19,0,1,37,False,False,0,6506,0,764,0,True
518,555,417,0,1,1,1,2,20,0,1,61,True,False,0,0,0,0,0,True
519,555,272,0,1,0,1,2,20,0,1,33,False,False,0,165,1,2525,0,False
520,556,4326,1,0,0,1,5,100,1,0,19,False,False,0,1428,0,1,19,True
521,559,5310,1,0,1,0,5,102,1,0,21,False,False,0,12,580,0,79,False
522,560,614,1,0,0,1,6,81,1,0,4,False,False,0,0,0,0,0,False
523,560,7798,1,0,1,0,6,81,1,0,12,False,False,0,0,0,0,0,True
524,560,592,1,0,0,1,5,103,1,0,44,False,False,1440,293,74,32,0,True
525,561,4303,1,0,0,1,6,82,1,0,22,False,False,0,0,332,442,0,False
526,563,3690,1,1,1,1,5,114,0,1,33,False,False,840,642,402,21,0,False
527,564,971,0,1,1,1,1,24,0,1,32,True,False,0,0,0,0,0,True
528,564,7509,0,1,0,1,1,24,0,1,28,True,False,0,0,0,0,0,True
529,564,204,0,1,1,0,1,24,0,1,28,False,False,0,410,2,1354,3695,False
530,565,1776,1,1,0,1,5,115,0,1,31,False,False,697,0,612,0,0,False
531,566,5763,1,1,0,1,4,37,1,0,13,True,False,0,0,0,0,0,True
532,567,4284,1,0,0,1,6,83,1,0,14,True,False,0,0,0,0,0,True
533,568,2771,0,1,0,1,3,20,1,0,33,False,False,1908,33,0,1,4,False
534,568,6204,0,1,1,1,3,20,1,0,7,True,False,0,0,0,0,2618,True
535,569,7733,1,0,0,1,5,116,0,1,23,False,False,0,334,310,0,0,True
536,570,1654,0,1,0,1,2,22,1,0,36,False,True,530,5085,1,146,872,True
537,571,1323,0,1,1,1,2,21,0,1,22,True,False,0,0,0,0,0,True
538,571,165,0,1,0,1,2,21,0,1,19,True,False,0,0,0,0,0,False
539,571,922,0,1,0,1,2,21,0,1,42,True,False,0,0,0,0,0,True
540,571,4125,0,1,0,1,2,21,0,1,30,True,False,0,0,0,0,0,True
541,571,6306,0,1,1,1,2,21,0,1,16,True,False,0,0,0,0,0,True
542,571,3750,0,1,0,1,2,21,0,1,55,False,False,0,1542,0,1814,1568,False
543,571,4092,0,1,0,1,2,21,0,1,55,True,False,0,0,0,0,0,True
544,572,4930,1,0,0,1,5,105,1,0,19,False,False,1911,0,21,854,0,False
545,573,2149,1,0,0,1,5,117,0,1,34,False,False,14,809,25,54,0,False
546,575,5619,0,1,0,1,4,34,0,1,18,True,False,0,0,0,0,0,True
547,576,5471,1,0,0,1,5,107,1,0,21,False,False,0,0,625,110,0,False
548,577,3619,1,0,0,1,6,86,0,1,65,False,False,0,0,521,105,0,False
549,579,3545,1,0,0,1,5,108,1,0,55,False,False,53,790,37,0,0,True
550,579,6955,1,0,0,1,6,85,1,0,50,False,False,0,233,0,0,0,False
551,580,3605,1,0,0,1,6,87,0,1,49,True,False,0,0,0,0,0,True
552,581,1641,1,0,0,1,4,38,1,0,22,False,False,0,0,601,183,4,False
553,582,2294,1,1,0,1,5,118,0,1,33,True,False,0,0,0,0,0,True
554,583,5752,1,1,0,1,5,109,1,0,3,True,False,0,0,0,0,0,True
555,583,1007,1,1,0,1,5,109,1,0,0,True,False,0,0,0,0,0,True
556,583,2003,1,1,0,1,5,109,1,0,33,True,False,0,0,0,0,0,True
557,585,3522,1,1,0,1,5,120,0,1,48,True,False,0,0,0,0,0,True
558,585,7345,1,1,0,1,5,120,0,1,5,True,False,0,0,0,0,0,True
559,585,3054,1,1,0,1,3,22,0,1,23,False,False,2648,0,1092,0,0,False
560,586,807,0,1,0,1,3,23,0,1,53,True,False,0,0,0,0,0,True
561,587,3465,1,1,0,1,5,121,0,1,18,False,False,5,25,616,0,1042,False
562,588,1431,1,0,1,0,6,89,0,1,20,True,False,0,0,0,0,0,False
563,589,5410,1,0,0,1,4,35,0,1,23,False,False,234,1,551,0,1,False
564,590,1703,1,0,0,1,6,90,0,1,48,False,False,801,2,0,1,973,False
565,591,5077,1,0,1,0,6,86,1,0,19,True,False,0,0,0,0,0,False
566,593,3931,1,1,0,1,3,24,0,1,35,False,False,43,152,182,1,2005,False
567,594,4360,1,0,1,1,6,87,1,0,9,False,False,0,0,0,0,0,False
568,594,1936,1,0,0,1,4,39,1,0,24,False,False,753,4,0,670,113,False
569,596,7763,1,1,0,1,5,123,0,1,46,False,False,21,0,2155,422,0,True
570,597,735,1,0,0,1,6,91,0,1,23,True,False,0,0,0,0,0,True
571,597,1108,1,0,0,1,6,91,0,1,21,True,False,0,0,0,0,0,False
572,598,3174,1,0,0,1,6,89,1,0,19,True,False,0,0,23,0,13,False
573,599,5110,1,1,0,1,5,124,0,1,0,False,False,0,0,0,0,0,True
574,599,952,1,1,0,1,5,124,0,1,4,False,False,0,0,0,0,0,True
575,599,679,1,1,0,1,5,124,0,1,26,False,False,1252,0,46,124,6,False
576,599,3949,1,1,0,1,5,124,0,1,9,True,False,0,0,0,0,0,True
577,600,5773,0,1,0,1,2,23,1,0,24,False,False,0,3385,826,9,793,True
578,602,6965,1,1,0,1,5,125,0,1,24,True,False,0,0,0,0,0,True
579,602,6041,1,1,0,1,4,36,0,1,25,False,False,0,0,0,0,0,False
580,602,6466,1,1,0,1,5,125,0,1,21,True,False,0,0,0,0,0,True
581,603,5225,1,0,0,1,5,126,0,1,21,False,False,0,0,12,0,747,False
582,607,2483,0,1,0,1,2,22,0,1,37,False,False,27,654,10,881,9568,False
583,607,5605,0,1,1,1,2,22,0,1,44,False,False,434,3113,19,0,892,False
584,607,6302,0,1,0,1,2,22,0,1,43,False,False,4,1111,118,1852,10,False
585,608,5329,1,0,0,1,6,94,0,1,7,False,False,0,0,0,0,0,True
586,609,3601,1,1,0,1,5,128,0,1,33,False,False,149,0,0,0,109,False
587,610,2819,1,0,0,1,5,129,0,1,24,False,False,0,39,229,502,5,False
588,611,6165,1,0,1,0,6,90,1,0,31,True,False,0,0,0,0,0,True
589,612,38,0,1,0,1,1,25,0,1,27,True,True,0,0,0,0,0,True
590,614,3019,1,0,0,1,6,91,1,0,34,False,False,0,0,0,0,0,True
591,615,1191,1,0,0,1,6,92,1,0,58,True,False,0,0,0,0,0,False
592,615,2672,1,0,0,1,6,92,1,0,7,False,False,0,0,0,0,0,True
593,615,7236,1,0,1,1,6,92,1,0,3,True,False,0,0,0,0,0,True
594,618,6252,1,0,1,1,6,95,0,1,21,False,False,0,0,908,49,0,True
595,618,7886,1,0,1,0,5,131,0,1,21,False,False,1,368,0,0,388,False
596,619,6916,0,1,0,1,2,24,1,0,39,True,False,0,0,0,0,0,True
597,619,584,0,1,1,1,2,24,1,0,43,True,False,0,0,0,0,0,True
598,623,2710,1,0,0,1,6,93,1,0,22,True,False,0,0,0,0,0,True
599,628,4404,1,0,0,1,5,133,0,1,44,False,False,103,0,18,1197,1,True
600,629,6631,1,0,0,1,6,96,0,1,38,False,False,0,0,0,1018,0,False
601,630,1916,1,1,0,1,5,112,1,0,32,True,False,0,0,0,0,0,True
602,631,2020,1,1,0,1,5,113,1,0,55,True,False,0,0,0,0,0,True
603,633,1422,1,1,1,0,3,25,0,1,31,False,True,629,0,0,150,0,False
604,634,6142,1,0,0,1,5,135,0,1,39,False,False,0,1496,0,140,383,False
605,635,6695,1,0,0,1,6,94,1,0,35,False,False,0,1778,0,0,0,True
606,635,5569,1,0,0,1,4,43,1,0,37,False,False,614,0,50,11,319,False
607,636,1986,1,0,1,1,5,136,0,1,13,False,False,0,7,0,339,359,False
608,636,5083,1,0,0,1,5,136,0,1,21,False,False,0,0,7,675,0,False
609,637,1959,1,1,0,1,4,44,1,0,20,False,False,0,0,0,0,0,False
610,638,2639,0,1,1,1,1,28,0,1,20,True,False,0,0,0,0,0,True
611,639,2412,1,0,0,1,5,137,0,1,63,False,False,0,123,956,25,0,True
612,641,4767,1,0,0,1,5,114,1,0,36,False,False,2,0,0,1958,19,False
613,642,2303,0,1,1,1,2,25,1,0,29,False,False,0,3344,0,118,972,True
614,642,884,0,1,1,1,2,25,1,0,36,False,False,0,4967,82,1517,575,True
615,642,1633,0,1,0,1,2,25,1,0,79,False,False,0,0,0,2210,2,False
616,642,7449,0,1,1,1,2,25,1,0,30,True,False,0,0,0,0,0,True
617,642,2457,0,1,1,1,2,25,1,0,30,True,False,0,0,0,0,0,True
618,643,7841,1,1,0,1,5,138,0,1,19,False,False,1019,266,141,0,0,True
619,644,3645,0,1,0,1,4,38,0,1,33,True,False,0,0,0,0,0,True
620,645,7888,1,0,0,1,6,98,0,1,20,False,False,1724,0,0,1,0,False
621,646,2873,0,1,1,1,2,26,1,0,38,True,False,0,0,0,0,0,True
622,647,4958,1,1,0,1,5,115,1,0,7,True,False,0,0,0,0,0,True
623,647,500,1,1,0,1,5,115,1,0,58,True,False,0,0,0,0,0,True
624,647,6031,1,1,0,1,5,115,1,0,33,False,False,105,0,1087,0,0,False
625,650,2908,1,0,1,0,6,95,1,0,3,True,False,0,0,0,0,0,True
626,653,6638,1,1,0,1,4,45,1,0,39,False,False,0,0,0,0,0,True
627,655,6259,1,1,0,1,4,39,0,1,37,False,False,237,2,708,0,0,True
628,656,5967,1,0,0,1,6,101,0,1,32,False,False,0,0,0,768,3,False
629,657,108,1,0,0,1,5,117,1,0,28,False,False,0,863,0,17,0,True
630,657,3383,1,0,0,1,6,97,1,0,38,False,False,0,8,736,140,0,False
631,658,2859,1,0,1,0,5,118,1,0,21,False,False,0,576,1,20,40,False
632,659,7223,1,0,0,1,6,98,1,0,18,True,False,0,0,0,0,0,True
633,660,4895,1,0,0,1,6,99,1,0,15,True,False,0,0,0,0,0,False
634,661,5653,0,1,0,1,2,23,0,1,44,False,False,0,2506,0,1360,722,False
635,663,4286,1,0,0,1,5,140,0,1,44,False,False,86,525,16,49,39,True
636,664,4134,0,1,0,1,4,46,1,0,36,False,False,0,0,0,4507,5689,False
637,665,1784,1,0,0,1,5,141,0,1,28,False,False,0,0,7104,0,0,True
638,665,5035,1,1,0,1,5,141,0,1,15,False,False,1264,0,2,23,0,False
639,668,6621,1,0,0,1,5,142,0,1,45,False,False,0,25,87,989,482,False
640,669,2592,1,0,0,1,5,143,0,1,26,False,False,0,530,2,9,403,False
641,671,8022,1,0,1,0,6,102,0,1,46,True,False,0,0,0,0,0,True
642,672,4466,1,0,0,1,6,103,0,1,25,False,False,1,0,38,7,740,False
643,674,3546,1,0,1,0,6,101,1,0,46,True,False,0,0,0,0,0,False
644,677,5095,1,0,0,1,6,102,1,0,15,True,False,0,0,0,0,0,False
645,678,1141,1,0,0,1,6,103,1,0,37,True,False,0,0,0,0,0,False
646,679,7957,1,0,0,1,6,104,1,0,20,False,False,142,215,0,541,0,False
647,680,3220,1,0,1,0,6,105,0,1,45,True,False,0,0,0,0,0,False
648,680,604,1,0,0,1,6,105,0,1,7,True,False,0,0,0,0,0,False
649,680,4364,1,0,0,1,6,105,0,1,5,True,False,0,0,0,0,0,False
650,682,3509,1,1,0,1,5,121,1,0,38,True,False,0,0,0,0,0,True
651,683,8276,1,1,0,1,5,144,0,1,30,False,False,269,96,252,0,0,False
652,684,7339,1,1,0,1,5,145,0,1,12,False,False,0,0,0,0,0,True
653,684,7872,1,1,0,1,5,145,0,1,0,False,False,0,0,0,0,0,True
654,684,4141,1,1,0,1,5,145,0,1,20,True,False,0,0,0,0,0,True
655,685,714,1,0,0,1,4,41,0,1,41,False,False,1,922,4,55,15,False
656,686,6210,1,1,0,1,5,146,0,1,18,True,False,0,0,0,0,0,True
657,686,1677,1,1,0,1,3,30,0,1,29,False,True,3887,0,36,12,0,False
658,687,5033,1,1,0,1,3,23,1,0,19,False,False,3097,0,9,0,213,False
659,688,3438,1,1,0,1,4,48,1,0,34,False,False,1973,0,97,41,3,False
660,689,1653,0,1,0,1,1,25,1,0,36,True,False,0,0,0,0,0,True
661,690,8379,1,1,0,1,5,122,1,0,54,True,False,0,0,0,0,0,True
662,691,1394,1,1,0,1,4,49,1,0,19,False,False,164,0,783,0,0,False
663,691,3047,1,1,0,1,5,123,1,0,21,False,False,505,0,1952,0,0,False
664,691,5739,1,1,0,1,4,49,1,0,23,True,False,0,0,0,0,0,True
665,693,5745,0,1,1,1,1,343,1,0,35,True,False,0,0,0,14,0,True
666,693,7618,0,1,0,1,2,27,1,0,34,False,False,0,3488,0,4343,38,False
667,696,7245,1,0,0,1,6,107,1,0,22,False,False,0,581,226,74,0,True
668,697,2336,1,0,1,1,5,147,0,1,24,False,False,21,0,689,12,0,True
669,699,6720,1,1,0,1,5,126,1,0,18,True,False,0,0,0,0,0,True
